CA-2016-128412,5
CA-2017-117212,5
CA-2016-134803,5
US-2016-105578,5
CA-2017-148404,5
CA-2016-124590,5
CA-2014-120775,5
CA-2016-114727,5
CA-2014-138681,5
CA-2015-113131,5
CA-2017-151799,5
CA-2016-103730,5
CA-2017-161774,5
US-2015-160857,5
US-2016-115441,5
CA-2014-131002,5
CA-2017-127026,5
CA-2015-103870,5
US-2017-142188,5
CA-2017-140186,5
CA-2016-109827,5
CA-2015-109386,5
US-2017-132444,5
US-2015-147662,5
US-2014-164763,5
US-2017-155425,5
CA-2014-133592,5
CA-2017-121293,5
CA-2014-155264,5
US-2017-106145,5
CA-2016-148852,5
CA-2017-127306,5
CA-2014-131926,5
CA-2016-154018,5
CA-2017-118199,5
US-2016-132577,5
CA-2017-161067,4
US-2016-155768,4
CA-2016-168046,4
CA-2017-115931,4
CA-2015-100146,4
CA-2014-118976,4
CA-2014-107818,4
CA-2017-147207,4
CA-2017-151484,4
CA-2016-114489,4
CA-2016-123946,4
US-2015-164448,4
CA-2017-129294,4
CA-2015-109337,4
CA-2014-166961,4
CA-2014-110849,4
CA-2014-126760,4
US-2016-153815,4
CA-2017-122175,4
CA-2017-129462,4
US-2014-157385,4
US-2017-104661,4
CA-2016-148684,4
CA-2014-150798,4
CA-2016-133711,4
CA-2014-154095,4
CA-2015-138009,4
CA-2017-168123,4
CA-2014-149104,4
CA-2016-112109,4
US-2016-143819,4
CA-2017-134495,4
CA-2016-167241,4
CA-2016-168956,4
CA-2015-153717,4
CA-2016-159912,4
CA-2016-136231,4
CA-2016-123358,4
CA-2016-117583,4
CA-2015-140718,4
CA-2017-150091,4
CA-2017-145226,4
CA-2017-141117,4
CA-2015-124107,4
CA-2015-108665,4
CA-2017-156664,4
CA-2015-117415,4
CA-2017-124205,4
CA-2015-129546,4
CA-2017-108441,4
CA-2017-124436,4
CA-2016-114972,4
CA-2017-141733,4
CA-2016-159940,4
CA-2014-104178,4
CA-2015-108259,4
CA-2015-119690,4
CA-2017-111591,4
CA-2014-115791,4
CA-2014-149538,4
CA-2017-139080,4
CA-2016-158155,4
CA-2014-128237,4
CA-2017-127474,4
CA-2014-151946,4
CA-2017-160927,4
CA-2017-121888,4
CA-2017-113530,4
US-2014-123183,4
CA-2014-162992,4
US-2017-107888,4
US-2016-157490,4
CA-2017-121580,4
US-2014-119081,4
CA-2014-115259,4
CA-2017-144904,4
CA-2015-163965,4
CA-2014-127166,4
CA-2015-135545,4
CA-2016-134334,4
CA-2017-122770,4
CA-2015-153416,4
US-2017-119438,4
CA-2017-137428,4
CA-2017-138149,4
CA-2016-124485,4
CA-2017-122490,4
CA-2015-149846,4
CA-2015-134117,4
CA-2014-114790,4
CA-2014-102274,4
CA-2015-107678,4
CA-2016-138520,4
CA-2014-103940,4
CA-2014-113271,4
CA-2014-126403,4
CA-2016-114307,4
CA-2016-150483,4
CA-2014-151995,4
CA-2016-107216,4
CA-2017-111556,4
CA-2015-145352,4
CA-2016-153269,4
CA-2015-104941,4
CA-2017-117632,4
CA-2017-133046,4
US-2017-130953,4
US-2015-159982,4
CA-2017-148691,4
CA-2015-146563,4
CA-2014-165764,4
CA-2017-126067,4
US-2017-123862,4
CA-2016-101336,4
CA-2017-144491,4
US-2016-156986,4
CA-2014-131009,4
CA-2014-131450,4
CA-2014-101560,4
CA-2017-161046,4
CA-2017-138975,4
US-2016-146710,4
CA-2015-132465,4
CA-2016-127138,4
CA-2014-146591,4
US-2014-150434,4
CA-2016-110898,4
CA-2015-119480,4
CA-2016-119186,4
CA-2017-158876,4
CA-2016-108987,4
CA-2014-103492,4
US-2016-117037,4
CA-2015-146255,4
CA-2017-156951,4
CA-2015-135251,4
CA-2016-145898,4
CA-2014-158771,4
CA-2015-100818,4
CA-2017-147228,4
CA-2017-164042,4
CA-2017-132976,4
US-2017-127292,4
CA-2015-123568,4
US-2015-130519,4
CA-2016-140130,4
CA-2015-115742,4
CA-2014-102652,4
CA-2015-147830,4
CA-2017-152975,4
CA-2016-147137,4
CA-2017-106068,4
US-2015-157014,4
CA-2016-142902,4
CA-2014-164182,4
CA-2016-140081,4
CA-2017-139913,4
CA-2015-146486,4
CA-2017-118773,4
CA-2014-117345,4
CA-2015-129896,4
CA-2016-163167,4
CA-2014-104563,4
CA-2015-161718,4
CA-2015-123092,4
CA-2017-108560,4
CA-2015-135020,4
CA-2014-100762,4
CA-2014-136567,4
CA-2015-115938,4
CA-2014-102869,4
CA-2017-153822,4
CA-2017-152807,4
US-2017-147669,4
CA-2015-154284,4
US-2017-103828,4
CA-2016-131205,4
CA-2017-100622,4
CA-2014-103429,4
CA-2015-112214,4
CA-2017-168389,4
CA-2017-168109,4
CA-2016-156748,4
CA-2015-117961,4
CA-2014-124856,4
CA-2016-158778,4
CA-2017-121083,4
CA-2017-127782,4
CA-2017-143378,4
CA-2017-126074,4
CA-2016-139010,4
CA-2016-157266,4
US-2017-167402,4
CA-2016-129308,4
CA-2017-127180,4
US-2016-117793,4
US-2015-127040,4
CA-2014-116904,4
CA-2014-127131,4
CA-2017-121790,4
CA-2017-105487,4
CA-2015-140221,4
CA-2017-105410,4
CA-2016-101672,4
CA-2017-138464,4
CA-2014-166086,4
US-2014-150119,4
CA-2017-163860,4
CA-2015-168207,4
CA-2017-109960,4
CA-2016-155516,4
US-2014-119137,4
CA-2014-154599,4
CA-2017-152912,4
CA-2016-116596,4
CA-2015-113110,4
US-2014-112914,4
CA-2017-168641,4
CA-2014-127866,4
CA-2017-120376,4
CA-2014-120278,4
CA-2015-137974,4
CA-2017-127432,4
CA-2014-141110,4
CA-2017-143567,4
CA-2016-140382,4
US-2016-113985,4
CA-2014-145254,4
CA-2014-130673,4
CA-2015-107083,4
CA-2014-122882,4
CA-2015-157770,4
CA-2017-155292,4
CA-2016-142594,4
CA-2016-165848,4
US-2017-141558,4
CA-2015-144267,4
CA-2015-122406,4
CA-2016-100993,4
CA-2014-111500,4
US-2017-132031,4
CA-2014-140396,4
CA-2017-105669,4
CA-2015-103135,4
CA-2015-141593,4
CA-2017-129378,4
CA-2014-122336,4
CA-2017-139311,4
CA-2014-161508,4
US-2016-123750,4
US-2016-147711,4
CA-2014-141726,4
CA-2016-110772,4
US-2015-103996,4
CA-2016-161669,4
CA-2017-156622,4
CA-2016-133550,4
US-2014-147704,4
CA-2016-167556,4
CA-2017-144638,4
CA-2017-128755,4
CA-2015-162537,4
CA-2017-140298,4
CA-2015-148635,4
CA-2014-156594,4
CA-2015-142755,4
US-2014-102715,4
CA-2017-120168,4
US-2016-124163,4
US-2015-131359,4
CA-2014-132010,4
CA-2016-110254,4
CA-2015-109470,4
CA-2014-100678,4
CA-2015-150770,4
CA-2015-104626,4
CA-2015-115798,4
CA-2017-114055,4
CA-2017-131492,4
CA-2017-109757,4
CA-2016-144344,4
CA-2016-151561,4
CA-2016-125738,4
CA-2015-110667,4
US-2015-128090,4
CA-2015-111514,4
CA-2015-122287,4
CA-2017-104885,4
CA-2014-139598,4
CA-2017-107132,4
CA-2017-153045,4
CA-2016-161746,4
US-2014-127635,4
CA-2015-119627,4
CA-2017-167640,4
CA-2015-143364,4
CA-2014-129091,4
CA-2016-139395,4
CA-2017-115602,4
CA-2016-165918,4
CA-2014-102673,4
US-2015-132836,4
CA-2017-107629,4
CA-2016-126158,4
CA-2015-121650,4
CA-2014-117464,4
CA-2017-121160,4
CA-2016-103982,4
CA-2014-117765,4
CA-2017-107825,4
CA-2015-120845,4
CA-2015-127509,4
US-2015-113327,4
CA-2016-141957,4
CA-2016-143714,4
CA-2014-156160,4
CA-2017-164826,4
CA-2017-141873,4
CA-2017-150266,4
CA-2014-129189,4
CA-2016-107104,4
CA-2015-137302,4
CA-2015-143105,4
CA-2017-142342,4
CA-2017-166317,4
CA-2017-102610,4
CA-2017-103065,4
CA-2015-114468,4
CA-2014-103310,4
CA-2017-108854,4
CA-2016-149762,4
US-2016-111290,4
US-2015-122784,4
CA-2016-168354,4
CA-2016-119963,4
CA-2014-136399,4
CA-2017-118213,3
US-2014-114188,3
CA-2017-112956,3
CA-2014-146283,3
CA-2014-164469,3
CA-2017-118003,3
US-2014-151015,3
CA-2015-156734,3
CA-2017-121489,3
CA-2017-169327,3
CA-2016-116722,3
CA-2015-147788,3
CA-2016-165169,3
US-2017-116897,3
CA-2016-103709,3
CA-2015-127824,3
US-2015-122140,3
US-2015-159499,3
CA-2017-159149,3
CA-2015-118871,3
CA-2016-118101,3
CA-2017-143063,3
CA-2017-142034,3
CA-2016-128811,3
CA-2017-112536,3
US-2016-139262,3
CA-2017-100013,3
CA-2017-131254,3
CA-2015-110324,3
US-2017-111024,3
CA-2017-122595,3
CA-2015-155334,3
CA-2017-155873,3
CA-2017-147032,3
CA-2016-153661,3
US-2015-147242,3
CA-2017-108539,3
US-2014-144078,3
CA-2015-143147,3
CA-2014-112158,3
CA-2015-137064,3
CA-2016-160220,3
CA-2017-132521,3
CA-2017-142622,3
CA-2016-131744,3
CA-2017-144498,3
CA-2017-163160,3
CA-2014-134215,3
CA-2016-128671,3
CA-2015-162621,3
CA-2016-112102,3
CA-2017-144064,3
CA-2017-102337,3
CA-2016-100300,3
CA-2017-111220,3
CA-2017-138289,3
US-2016-100720,3
CA-2016-134348,3
CA-2015-111395,3
CA-2017-152583,3
CA-2015-118738,3
CA-2015-149083,3
CA-2014-113320,3
US-2015-130491,3
CA-2015-148180,3
US-2016-135720,3
CA-2014-134572,3
CA-2016-124016,3
CA-2017-125472,3
CA-2016-103107,3
CA-2014-118962,3
CA-2017-122154,3
CA-2016-123533,3
US-2017-163300,3
CA-2014-158442,3
CA-2016-123512,3
CA-2017-105333,3
US-2014-117744,3
CA-2015-121965,3
CA-2016-140018,3
CA-2016-149783,3
CA-2014-168592,3
CA-2014-127614,3
CA-2016-109820,3
CA-2014-103331,3
CA-2016-151372,3
CA-2017-163006,3
US-2015-156496,3
US-2017-118941,3
CA-2016-109953,3
CA-2017-135909,3
CA-2014-105249,3
CA-2015-103177,3
CA-2016-123050,3
CA-2016-169887,3
CA-2016-157511,3
CA-2016-104311,3
CA-2016-160717,3
CA-2014-144974,3
CA-2014-128524,3
US-2016-135923,3
US-2017-110604,3
CA-2016-144764,3
CA-2014-125514,3
CA-2016-108616,3
CA-2014-166457,3
CA-2017-116988,3
CA-2017-163139,3
CA-2016-164511,3
CA-2014-131905,3
CA-2014-138527,3
CA-2015-118955,3
CA-2015-168564,3
CA-2017-140627,3
CA-2016-134789,3
CA-2015-130022,3
CA-2017-140585,3
CA-2016-145303,3
CA-2015-154326,3
CA-2014-124688,3
CA-2017-124716,3
CA-2015-149909,3
CA-2017-133256,3
CA-2017-167094,3
US-2015-163279,3
CA-2015-108588,3
CA-2015-149713,3
CA-2016-142097,3
CA-2016-102561,3
US-2015-138303,3
CA-2016-133795,3
CA-2017-117401,3
CA-2016-124254,3
US-2015-134026,3
CA-2015-120901,3
CA-2014-103849,3
CA-2016-157280,3
CA-2016-161473,3
CA-2017-126956,3
US-2014-127978,3
CA-2015-131856,3
CA-2017-102974,3
CA-2015-137526,3
CA-2016-101525,3
US-2017-136868,3
CA-2014-143917,3
US-2016-143280,3
CA-2017-165757,3
CA-2015-136798,3
US-2016-165078,3
CA-2014-109918,3
US-2017-102288,3
CA-2017-104619,3
CA-2015-168746,3
CA-2015-168809,3
CA-2017-145772,3
US-2016-160528,3
US-2014-131275,3
CA-2017-121853,3
CA-2014-143903,3
CA-2016-119018,3
CA-2017-152933,3
CA-2016-109806,3
CA-2015-111829,3
CA-2016-168032,3
CA-2014-142510,3
CA-2017-110443,3
CA-2015-138954,3
CA-2017-148264,3
CA-2015-130792,3
CA-2016-131835,3
CA-2014-131541,3
CA-2017-162565,3
CA-2015-145394,3
CA-2017-102736,3
CA-2016-130400,3
CA-2015-139164,3
CA-2014-121762,3
CA-2014-166954,3
US-2015-168732,3
CA-2015-124450,3
CA-2014-143210,3
CA-2017-143259,3
CA-2014-114125,3
CA-2016-113831,3
CA-2014-100895,3
CA-2016-113733,3
CA-2016-136770,3
CA-2014-141838,3
CA-2017-162978,3
CA-2015-109001,3
CA-2017-124744,3
CA-2017-102414,3
CA-2016-118052,3
CA-2017-112725,3
CA-2017-153843,3
CA-2015-149587,3
CA-2016-121370,3
CA-2017-140151,3
US-2017-166688,3
CA-2015-101707,3
CA-2017-100524,3
CA-2017-147452,3
CA-2014-160262,3
CA-2014-103317,3
CA-2015-155068,3
CA-2014-127964,3
CA-2017-139304,3
CA-2017-130841,3
US-2015-153500,3
US-2014-155544,3
CA-2014-150490,3
CA-2016-112697,3
CA-2016-146374,3
CA-2015-106187,3
US-2015-129637,3
US-2014-112991,3
CA-2017-165841,3
CA-2017-143035,3
CA-2014-151330,3
CA-2015-130785,3
US-2014-106299,3
US-2017-148362,3
CA-2015-104486,3
CA-2014-138450,3
US-2015-120502,3
CA-2016-100041,3
CA-2014-133830,3
CA-2015-155054,3
CA-2016-152163,3
CA-2017-101483,3
US-2016-116729,3
CA-2017-166184,3
CA-2014-158274,3
CA-2017-155880,3
CA-2017-124597,3
CA-2014-119375,3
CA-2015-162964,3
US-2015-106873,3
CA-2015-130204,3
CA-2014-153808,3
CA-2016-156265,3
CA-2016-133613,3
CA-2016-134474,3
CA-2017-160633,3
CA-2017-112809,3
US-2016-146570,3
CA-2014-119144,3
US-2014-135881,3
CA-2016-112123,3
CA-2016-111913,3
CA-2017-104927,3
CA-2016-104157,3
CA-2014-126193,3
CA-2017-121258,3
CA-2015-154823,3
CA-2017-103443,3
CA-2014-108903,3
CA-2016-160745,3
CA-2017-110842,3
CA-2014-144414,3
US-2017-139465,3
CA-2015-124919,3
CA-2016-130477,3
CA-2015-156335,3
CA-2016-137239,3
CA-2015-138674,3
CA-2017-169691,3
CA-2016-149279,3
CA-2015-162761,3
CA-2016-162236,3
CA-2017-108574,3
CA-2016-101791,3
CA-2015-157343,3
CA-2016-169922,3
CA-2015-155586,3
CA-2015-110814,3
US-2016-133879,3
CA-2017-102379,3
CA-2017-144848,3
CA-2015-102582,3
CA-2015-161998,3
CA-2015-135853,3
CA-2015-165050,3
US-2014-143287,3
CA-2015-113173,3
US-2016-155103,3
CA-2014-141313,3
CA-2014-133753,3
CA-2017-105235,3
CA-2015-122210,3
CA-2016-154711,3
CA-2017-117870,3
CA-2016-133697,3
CA-2015-106978,3
US-2016-108455,3
CA-2017-119746,3
CA-2017-102099,3
CA-2016-155481,3
CA-2017-149489,3
CA-2016-102127,3
CA-2015-167255,3
CA-2016-113243,3
CA-2015-102876,3
CA-2015-112305,3
CA-2015-127173,3
CA-2016-145905,3
US-2015-165743,3
US-2017-101539,3
CA-2015-120103,3
CA-2016-123120,3
CA-2015-156510,3
US-2014-137155,3
US-2017-165344,3
CA-2015-134747,3
CA-2017-137498,3
CA-2016-162390,3
US-2017-154872,3
CA-2017-140676,3
CA-2014-159520,3
CA-2014-127012,3
CA-2014-120544,3
US-2017-110646,3
CA-2015-157812,3
CA-2016-131065,3
CA-2017-106831,3
CA-2014-120768,3
CA-2017-106180,3
CA-2016-159373,3
CA-2016-169838,3
CA-2015-101868,3
US-2016-126431,3
CA-2014-130428,3
CA-2017-145037,3
CA-2016-119074,3
CA-2016-157707,3
US-2016-155173,3
CA-2017-137449,3
US-2015-114741,3
CA-2015-137708,3
CA-2016-125087,3
CA-2014-114321,3
CA-2015-110863,3
CA-2015-137897,3
CA-2016-134936,3
CA-2017-121615,3
US-2017-105046,3
CA-2016-156573,3
CA-2014-107398,3
CA-2015-124891,3
CA-2016-108196,3
CA-2016-160129,3
CA-2015-100454,3
CA-2015-109512,3
US-2014-117968,3
CA-2017-121125,3
CA-2017-158743,3
CA-2016-143476,3
CA-2017-116946,3
CA-2017-131618,3
US-2016-140158,3
US-2016-137295,3
CA-2014-140732,3
US-2017-130687,3
CA-2016-152555,3
CA-2015-141327,3
CA-2016-137848,3
CA-2017-152485,3
CA-2016-163594,3
CA-2017-100615,3
CA-2017-100160,3
US-2014-141215,3
CA-2017-167661,3
CA-2017-152198,3
CA-2017-110310,3
US-2017-133200,3
CA-2016-111213,3
CA-2017-158379,3
CA-2014-157147,3
CA-2017-136651,3
CA-2015-126697,3
US-2016-113649,3
CA-2017-133263,3
CA-2017-151981,3
CA-2015-120621,3
CA-2016-158001,3
CA-2016-137337,3
CA-2016-135265,3
CA-2016-113978,3
CA-2016-146157,3
CA-2017-128076,3
CA-2015-120880,3
CA-2014-159310,3
CA-2016-169957,3
CA-2015-163055,3
CA-2016-144092,3
CA-2017-120404,3
CA-2016-167507,3
CA-2016-162383,3
CA-2014-154963,3
CA-2017-147844,3
US-2015-156867,3
CA-2014-116407,3
CA-2016-145919,3
CA-2017-130386,3
CA-2017-113481,3
CA-2016-138478,3
CA-2015-149748,3
CA-2014-114195,3
CA-2015-122973,3
CA-2017-144932,3
CA-2017-100230,3
US-2017-119816,3
US-2014-117163,3
CA-2015-105690,3
CA-2015-141243,3
CA-2017-122539,3
CA-2016-158841,3
CA-2017-128944,3
US-2016-119046,3
CA-2015-127453,3
CA-2017-105991,3
CA-2015-153038,3
CA-2016-133935,3
CA-2017-111262,3
US-2014-118486,3
CA-2014-110408,3
CA-2015-111164,3
US-2016-108637,3
CA-2014-113929,3
CA-2015-109638,3
CA-2017-140963,3
CA-2016-113845,3
CA-2016-101980,3
CA-2014-112326,3
CA-2015-136469,3
CA-2014-164721,3
CA-2017-113908,3
CA-2016-169824,3
US-2017-160465,3
CA-2015-100685,3
US-2017-118038,3
CA-2017-104801,3
CA-2017-149559,3
CA-2015-115945,3
US-2016-152051,3
CA-2014-130624,3
CA-2016-165316,3
US-2015-134558,3
US-2017-107979,3
CA-2014-166744,3
CA-2016-149195,3
CA-2015-105102,3
CA-2017-143574,3
CA-2017-137596,3
US-2016-168620,3
CA-2017-164707,3
CA-2016-139269,3
CA-2014-168984,3
US-2016-163881,3
CA-2017-145765,3
US-2016-103646,3
US-2017-165358,3
US-2017-100048,3
CA-2015-114069,3
CA-2014-112291,3
CA-2014-156587,3
US-2017-166324,3
CA-2014-168494,3
CA-2015-104514,3
CA-2014-144029,3
CA-2017-141929,3
US-2017-106663,3
CA-2014-100916,3
CA-2017-101805,3
CA-2017-153871,3
US-2017-164147,3
CA-2017-161333,3
CA-2016-163804,3
CA-2016-164784,3
CA-2015-167745,3
US-2016-131114,3
US-2014-117135,3
CA-2016-124149,3
US-2017-107384,3
CA-2016-116736,3
CA-2014-116190,3
CA-2014-143336,3
CA-2017-166695,3
CA-2017-102197,3
CA-2016-162082,3
CA-2017-169859,3
US-2017-156356,3
CA-2016-131737,3
US-2016-168410,3
CA-2014-156349,3
CA-2014-163419,3
CA-2014-134551,3
US-2016-127971,3
CA-2016-131289,3
US-2017-125647,3
CA-2017-133823,3
CA-2016-133340,3
CA-2015-149342,3
CA-2014-148950,3
CA-2017-167395,3
CA-2017-119011,3
US-2016-107440,3
CA-2016-122903,3
CA-2017-130351,3
CA-2016-145730,3
CA-2017-117702,3
CA-2014-163867,3
CA-2017-128328,3
CA-2016-107783,3
US-2015-168704,3
CA-2016-130946,3
CA-2015-129917,3
US-2017-160836,3
CA-2014-104283,3
US-2016-150147,3
CA-2016-163398,3
US-2014-123519,3
CA-2017-145429,3
CA-2015-140410,3
US-2017-140907,3
CA-2014-116932,3
CA-2017-140326,3
US-2017-149510,3
CA-2017-134306,3
CA-2014-110555,3
US-2017-148054,3
CA-2014-115133,3
CA-2014-164315,3
CA-2015-128083,3
US-2017-128951,3
US-2017-108343,3
CA-2017-102204,3
CA-2016-144015,3
CA-2017-107174,3
CA-2015-111339,3
CA-2015-146948,3
CA-2017-116715,3
CA-2017-102407,3
CA-2017-119809,3
CA-2017-117646,3
CA-2015-148712,3
CA-2015-111780,3
US-2017-105389,3
CA-2014-162089,3
CA-2015-132941,3
CA-2015-130659,3
US-2016-165505,3
CA-2015-131884,3
US-2015-137008,3
CA-2016-142405,3
CA-2016-126529,3
CA-2017-148922,3
CA-2016-130393,3
CA-2014-169446,3
CA-2014-157784,3
CA-2015-140984,3
CA-2015-102491,3
CA-2017-132682,3
CA-2015-130883,3
CA-2016-152072,3
CA-2017-143112,3
CA-2017-139353,3
CA-2017-139199,3
CA-2017-123001,3
CA-2015-156482,3
CA-2014-152443,3
CA-2015-109190,3
CA-2015-123939,3
CA-2017-133648,3
US-2015-123218,3
CA-2017-100314,3
CA-2015-104948,3
CA-2016-158568,3
CA-2015-124653,3
CA-2016-107328,3
CA-2017-103212,3
CA-2017-125199,3
CA-2017-158071,3
CA-2017-164364,3
CA-2017-117422,3
US-2017-150595,3
CA-2014-169775,3
CA-2017-168228,3
CA-2016-119865,3
CA-2015-137946,3
US-2014-105767,3
CA-2014-121573,3
CA-2015-129322,3
CA-2017-154116,3
CA-2014-125612,3
CA-2014-129147,3
CA-2014-140662,3
CA-2017-119004,3
CA-2016-158435,3
CA-2014-127558,3
CA-2014-140228,3
US-2016-116365,3
CA-2016-131639,2
CA-2017-101182,2
US-2014-135972,2
CA-2014-107594,2
CA-2017-115070,2
CA-2016-113138,2
US-2016-121013,2
CA-2015-125976,2
CA-2016-169971,2
CA-2016-105494,2
CA-2017-102155,2
US-2016-129469,2
US-2015-109015,2
CA-2017-155642,2
CA-2016-143805,2
CA-2017-143245,2
CA-2016-126627,2
US-2015-142020,2
CA-2016-166380,2
CA-2016-121034,2
CA-2014-159800,2
US-2014-106992,2
CA-2017-137505,2
CA-2017-166142,2
CA-2015-160171,2
CA-2016-114867,2
CA-2017-118640,2
CA-2014-133305,2
CA-2017-152695,2
US-2015-163685,2
CA-2015-125563,2
CA-2017-151855,2
CA-2015-129532,2
CA-2017-168858,2
CA-2014-133228,2
CA-2014-150581,2
CA-2017-130771,2
CA-2014-114181,2
CA-2017-104080,2
CA-2016-155978,2
CA-2017-127313,2
CA-2016-127236,2
